用户id,评论内容
1033814381,妈耶！真的是醉了，内个叫什么李政的有点儿成事不足 败事有余，明明有机会杀死变异九头蛇，非要用匕首把绳子割开口子，耍帅扮酷都不知道分情况的嘛！偏偏长的丑，真的是人丑就要多作怪，no唑no殆呀
1236148756,我一分都不想给，
1034918378,搞笑得很
1430499955,什么东万
984321287,真的差评，没见过这么烂的剧
984321287,真的差评，没见过这么难的剧
1555773397,[大拇指]
1663297758,这个预告我就很爱，期待正片啊
1300580565,这是怪兽啊，画面不错
1140598670,超级喜欢这样的怪兽大片
2030570509,期待九头蛇！看预告片就像看大片一样[花心]
1932190746,惊险刺激
1371037841,请问在那评分，我也想把自己宝贵的一票贡献出去。必须十分。。
1593188709,不咋滴
1189301339,最垃圾，别看，看吐了
1626130000,说实话，我觉得还不错，剧情设计得很紧凑，就是特效需要再改进改进。希望中国的电影能越来越好
2055454674,他妈在侮辱我的智商吗？
1035726175,5毛钱的特效[勉强]
352298304,"你们看过水怪这个电影吗？我不敢看。你们敢不敢看。


"
967157578,很一般     感觉像闹着玩一样
385389290,好假[鄙视][鄙视][鄙视][鄙视]
370326364,好看
985205483,这剧情  这环境  真假假的，一点都不和实际。什么辣鸡啊
2049380324,有一说一还不错，主要是除人兽厮杀之外，后面人性颠覆真的刻画不错
1457752776,特别的好看，特效很逼真，看起来好震撼的感觉，非常不错
1771823431,看预告片就很喜欢，现在来看果然很给力
2035020048,感觉好棒啊 这个真实感我喜欢
1221410182,美女与野兽的经典搭配，百看不腻！！！特效真的绝了！太逼真了
1186995000,美女与野兽的搭配，真的很喜欢这类题材[真棒][真棒][真棒]
717277952,美女在线打蛇，怕了怕了
3000862930,看预告感觉就不错，特效也很厉害:thumbs_up_light_skin_tone:
1155161911,垃圾，拍的太差劲了。太假了
1977077993,无论请多少托都改变不了差差差的本质
770629733,一眼望去，大多都是拖
1429140445,一块
1932190746,怪兽大片儿，惊险刺激
2051859155,.除“人兽厮杀”之外，“人性颠覆”同样也极具看点
717277952,演员还不错，特效也逼真
1631999074,怪兽大片，惊险刺激，险象环生
1446462965,……这都什么评论…？？
447390545,怪兽大片，惊险刺激，
1725120394,评论一大堆五毛钱一条的水军评论
1021143285,这么刺激的感觉，真是很有震撼力了
1177695915,惊险的这一条蛇是好多个脑袋啊
1655029122,特效做的真的特别的惊险和刺激
762524190,司机怎么被蛇拖出车的蛇会开门？导演给我们解释
1592618135,有一说一这个电影制作真的很精良！
1178732359,这特效真心刺激 太牛了啊
404290346,特效真是绝了，内心真是太震撼了
1202355829,特效逼真，情节丰满，不错
1812193908,这部电影特效确实很好，而且也有人性颠覆的主题  值得一看[哈哈][哈哈][哈哈]
404290346,怪兽大片，惊险刺激，险象环生
1588828818,我的妈呀，特效好逼真！绝了！
993031993,制作精良，其制作水准完全可与院线电影相媲美，很好看:thumbs_up_light_skin_tone:
993306345,妈蛋，这些好评，坑啊:loudly_crying_face:
1554989755,这特效简直绝了呀！
1242992838,怕不怕
2055029289,大片的既视感，这个特效真的绝了，喜欢喜欢
1766598012,好刺激，我被这画面吓了几次！
1931677859,说特效好的 都是什么人
1051617564,美女打怪兽哈哈哈，经典搭配[哈哈]
1540993670,这电影真心不比复仇者联盟差，特效可谓碾压！演员都是实力派，国产电影巅峰！建议送报奥斯卡最佳外语片[真棒]
404290346,太震撼了，这制作，大片儿
1817943601,真的是太刺激了，看的我热血沸腾，从预告就开始已经很期待了
1443006292,这个特效可以呀，制作精良[呵呵]
1051617564,特效还行呐，那蛇出来确实吓到我  我觉得比起之前的这特效已经很不错了
1846802053,太棒了，终于等到了。
1631443143,这是一部非常棒的中国电影啊，巨蟒开头吓我一跳
829137224,就开了
730995774,特效还行   但这些演员的演技水平太烂了   个个像木头一样
1453145285,6666，这特效够刺激，又一部美女与野兽的的经典，我喜欢[太阳][太阳][太阳][太阳][太阳]
2037851038,特效真的太逼真啦！！！太震撼了呢！
2014843665,超级刺激 画面也很赞 好好看
1665004216,我觉得九头蛇:snake:很恐怖
1017957353,太假  那有不怕的还想和它单挑
1661038080,没（许德拉）电影精彩
1229954000,矮子里面拔高个，还行:beaming_face_with_smiling_eyes:
2030518028,我去，这类型的国产剧就是脑洞大开！
1831706120,哈哈:grinning_face_with_smiling_eyes:
1558639703,太期待这个电影了  感觉特效很厉害哎~而且本身也很经典 太棒了赞赞赞赞赞赞
1537539863,太差
1252751650,这网大居然还挺有内涵的
1453145285,这个特效好棒啊，剧情也激荡起伏[呵呵][呵呵][呵呵]，我喜欢
1556698189,这个画面真的是超可以，而且特效真的挺棒的，挺逼真
795091747,来看美女的
2011471571,中国的到后面全是讲故事，有什么好看
1134227363,尴尬的一批
355353880,什么玩意儿，这是？
1501013159,//好看不，，有人看了没
1795104384, 真浪费流量
1116161027,没看的还是别看为好！
1978278758,太假了
1823993818,挺好看的
1349813393,打卡
846676271,不愧是国产烂片之巅峰[勉强][勉强]
1687891493,打卡
1595206744,你这个变异九头蛇的电影啊，可以不要用vip不拿就算过后呢？我也憋不住啊！精彩精彩真精彩。
1782812455,没啥看头[鄙视]
984536029,这基本也就给小学生看看！
472727135,太棒了！国产科幻片终于超越国外片了，没有进军奥斯卡有点可惜哎。
1566003675,差评 什么破片
1140236201,单单讲这片失望，刺激程度真的不咋滴。看过狂莽之灾再看这个真没法比。
777419059,全剧就女反派说了一句真话，都有四五岁的智商，确实，全部导演编剧和剪切都是四五岁的智商
1845784519,一星
1457845996,这种影片会从人兽大战上升到人性的考验，希望有够好看(｡･ω･｡)ﾉ♡
1202538157,特效逼真，从视觉到心理都极具震撼
1706219009,除“人兽厮杀”之外，“人性颠覆”同样也极具看点
1104327167,我最拍蛇:snake:
324163621,辣眼睛啊，我受不了，兄弟们，我先撤了，
1830713033,狗屁电影
2029262452,一般这种特效电影，都是人兽撕杀，搞科研等等，其实还是挺好看的
1511449023,拍的什么呀？取景不行
1240196533,制作精良，其制作水准完全可与院线电影相媲美。
1457752776,剧情很惊险刺激，看得我好激动，很喜欢看这类的电影
1554621751,这个特效好棒啊，太刺激了
1336356863,这个特效太赞了，好逼真啊啊啊
1333503519,刺激惊险，拍摄技术我爱了[爱心]
717277952,蛇的特效逼真呀
739262875,.美女与野兽的经典搭配，剧情紧张又刺激，特效方面也很不错，赞
1938656159,嗜血“九头蛇”，可对标一些好莱坞的巨蟒片来凸显质感，比如《狂蟒之灾》
1216531425,很不错的优秀剧
1755182323,怎么要钱呢
684648112,怪兽大片，惊险刺激，险象环生特效逼真，，性感美女，在线打怪”嗜血“九头蛇”.除“人兽厮杀”之外，“人性颠覆”同样也极具看点
1848388909,太惊险了，险象环生，特效逼真，一级棒:thumbs_up_light_skin_tone:
3000862930,特效很棒，惊险刺激好爱[开心]
1617263800,好看
1251654896,这片子，哎呀，真太差劲了。
844741897,五星好评安排上，坑一个算一个
1681196755,演员演技在线，特效用心制作，剧情紧张刺激。可以看出制作方很用心，当然，剧情也有不够严谨的地方，虽然如此，更要无条件支持国产科幻类电影进行新尝试，新突破，希望国内早日拍出具备国际水平的科幻，惊悚类电影
1778046857,一群水军 都说好
785710107,非常好看，能骗一个是一个，来看吧
1192135446,"把这些人这的太傻了，明明树桩掐主了，不知道取下
"
955978248,无语:unamused_face:
1153115607,这种水平太棒了，比外国的科幻强太多了，剧情设计的特别紧凑，特效也特别棒，不知道这么评论行不行，导演
844155527,:face_with_tears_of_joy:
965406181,没有攻击司机的镜头就直接拖走了，这电影拍的成本真低，怪不得无法进入影院
658750048,太吓人了哈，是很极致的震撼感
1096056464,拍的什么电影，看着人被吃，站那里不动，枪也开不动，人死了才开动枪，你这个导演智商也就这么回事吧，不想骂你
622871617,哎呀这么制作精良的剧情可以
495221341,这么吓人最可怕的还是人心吧
1161665480,好看
1881617967,这个真的特别刺激
1823349665,吹爆片里的特效，真的很逼真，视觉上很享受[真棒]
1947113787,真的没发现啊原来是国产片啊！大力支持一下啊！
1491771986,制作挺好的，感觉可以上院线
2053593119,这效果真的很震撼了～国产电影越来越棒了
2035020048,好逼真啊好喜欢 科技感满满
1876031789,国产大片之光 终于告别了五毛特效
1528895404,看评论还不错，看完只能恕在下与诸位大神审美不同了
1367970099,特效好逼真啊，都把我吓到了，不错不错，很好看
480116169,"666
//演员演技在线，特效用心制作，剧情紧张刺激。可以看出制作方很用心，当然，剧情也有不够严谨的地方，虽然如此，更要无条件支持国产科幻类电影进行新尝试，新突破，希望国内早日拍出具备国际水平的科幻，惊悚类电影"
480116169,//演员演技在线，特效用心制作，剧情紧张刺激。可以看出制作方很用心，当然，剧情也有不够严谨的地方，虽然如此，更要无条件支持国产科幻类电影进行新尝试，新突破，希望国内早日拍出具备国际水平的科幻，惊悚类电影
1653757074,果然是很惊险，到底是什么东西，是怪兽么
828336565,太差了，可以爆粗口，我都说了，这都能上线
1841055825,这么特效逼真的画面感觉
1709204668,也太垃圾了什么啊
1834073425,来了，它来了，它来了，这大蛇来了嘛
1965024249,九头蛇真的好刺激，特效也挺逼真的，挺好看的
1445700352,性感美女，在线打怪
1140598670,特效真的太棒了，非常逼真
1209113268,真的挺好看的
1631999074,除“人兽厮杀”之外，“人性颠覆”同样也极具看点
1706219009,怪兽大片，惊险刺激，险象环生
1709979120,制作风格是我喜欢的感觉
1469239746,这是什么尴尬的电视尴尬的演技……闹着玩儿的吧，我去……评论弹幕一顿吹……你们自己尴尬不
709939501,真的是特效太好看了，因为都给我吓哭了！呜呜呜，那个蛇真的太吓人了。而且故事情节惊悚，一直冒险。喜欢！
1691515625,期待已久.
1691462960,哇塞(ﾟoﾟ;这特效太逼真了。感觉震撼到我的心理啦
1201763350,期待已久的九头蛇终于来了，吓死我了，特效逼真，制作精良，超级大片啊！！！
1252345100,顶级特笑，看了想笑，两分钟果断弃坑
1952443499,太假了，
2040284770,特效不错，挺逼真的，不得不说看的人还有点害怕
684648112,"越看越爱看
太刺激了 音效 特效特别好 蛇好吓人啊 好恐怖"
2047866539,特效很真实，好有感觉。惊险刺激
